dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
1,16,5,0.001369939185678959,0.0007956063491292298,0.21041804649167173,0.2483601334385129,0.04817612975472741,0.2408696215623592
1,17,5,0.04301687330007553,0.01780097372829914,0.998181651790946,0.9982914073775682,0.9946388224220774,0.9982603319073404
1,18,5,0.32234683632850647,0.24567733705043793,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,19,5,8.417468779953197e-05,4.8357094783568755e-05,0.0745294135874534,0.08000101779881054,0.022573416183435904,0.07842223756880129
1,20,5,0.029562564566731453,0.008505912497639656,0.9643881398766267,0.9664889797897549,0.9219241226488402,0.9658855608939627
1,21,5,0.32234668731689453,0.24567721784114838,0.32537868477573095,0.3688181214906463,0.09991675177057344,0.35780044825101626
1,22,5,0.32234683632850647,0.24567736685276031,0.32537854220091766,0.36881798809634575,0.09991689969133717,0.357800312528235
1,23,5,0.32234683632850647,0.24567733705043793,0.3253783283386978,0.36881778800489495,0.0999171215724828,0.3578001089440632
1,24,5,8.417403296334669e-05,4.835686559090391e-05,0.07452888774574673,0.07999962950573733,0.022573337892820903,0.0784208884181482
1,25,5,8.417732897214592e-05,4.834355058846995e-05,0.07452640877770103,0.07999164682056631,0.022575603623219087,0.07841271051151256
