dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
4,6,33,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
4,7,33,0.39362314343452454,0.38339900970458984,0.1665426790714264,0.2917560636997223,0.04592112451791763,0.2660664916038513
4,8,33,0.43079090118408203,0.36425095796585083,0.0918535515666008,0.22674305737018585,0.013157276436686516,0.19714224338531494
4,9,33,0.39362284541130066,0.3833993971347809,0.16654282808303833,0.29175636172294617,0.045921046286821365,0.26606664061546326
4,10,33,0.3936229646205902,0.38339927792549133,0.1665426790714264,0.29175621271133423,0.045921046286821365,0.26606664061546326
4,11,33,0.4307909905910492,0.3642507493495941,0.0918535515666008,0.22674313187599182,0.013157211244106293,0.19714224338531494
4,12,33,0.3936229944229126,0.383398175239563,0.1665416657924652,0.29175490140914917,0.045921847224235535,0.2660653591156006
4,13,33,0.39362314343452454,0.38339951634407043,0.16654282808303833,0.29175621271133423,0.045921046286821365,0.2660667896270752
4,14,33,0.39362582564353943,0.3831234276294708,0.1662488728761673,0.29141759872436523,0.046123526990413666,0.2657342851161957
4,15,33,9.964836955589362e-09,8.996289935225832e-09,9.642312943469733e-05,0.0001443780492991209,4.986866883882612e-07,0.00013494837912730873
4,16,33,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
4,17,33,0.43079090118408203,0.36425063014030457,0.09185332804918289,0.226742684841156,0.013157092966139317,0.19714196026325226
4,18,33,9.871738093636395e-09,2.0829988898185547e-06,2.6617182811605744e-05,0.0016451325500383973,8.556954526284244e-06,3.602485594456084e-05
4,19,33,9.990427152217762e-09,9.166671866012166e-09,9.75230141193606e-05,0.00014577123511116952,5.419911985882209e-07,0.00013619491073768586
4,20,33,0.3936237096786499,0.3833995461463928,0.16654327511787415,0.29175665974617004,0.045920804142951965,0.2660672068595886
4,21,33,0.3936237096786499,0.3833918869495392,0.1665349155664444,0.2917478680610657,0.04592593386769295,0.2660583555698395
